content,主题,故事,人物,影像,效果
想不到这片子除了大红大绿的审美辣眼睛外最赶客的竟然是周迅！整个人呈现出无法掩饰的老态，远景脸肿，近景皮松双眼皮瞩目大浓妆脸涂的和猴屁股一样。然后配上公鸭嗓唤一声，弘历哥哥！我只想大喊，皇上快跑！还有，太监衣服都比主角的精致！整个剧质感怎么和甄嬛差那么多？宫斗伪正剧还是要看郑晓龙啊！太失望了这个片子目前，关键还是个闷片。雷声大雨点小不值得特地开vip观看。,-2,-2,-1,-1,-2
看了前三集，基本符合预期。没看过原著，但从氛围的营造和场景的还原，感觉应该也会符合原著粉的期望。主要周迅的身上确实有一种迷人的吸引力，青樱这个人物从一出场就背负了太多的包袱，姑母陈冲反复向她强调的家族荣光，皇帝霍建华对她的绵绵情意，这些本该是人世间最美好的东西却成为了她一生负重前行的枷锁，而周迅的表演令你很快走进这个人物，并能够为她的喜怒悲欢感同身受。朋友说前面的故事有多甜蜜，后面的故事就有多心塞，董洁童瑶胡可辛芷蕾等一众嫔妃已经各怀鬼胎，还有大boss甄嬛邬君梅在那里不停设置障碍，已经可以猜想到后面青樱的路有多难走。至于服化道那些，就不多提了，片花有目共睹，单说乾隆登基那一段，就是我近年来印象中古装剧最气派的场景之一，希望后面的84集对得起我们的这份期待。,-2,-2,1,1,1
服化道像2008年的，劣质的布料，炫酷的色彩。镜头跳跃恍惚，台词尴尬。果然，延禧攻略不是赢了一点半点。也就是个高配版的欢天喜地七仙女。,-2,-2,-1,-1,-2
本片画面清新，情感真挚，值得静下心来细细品味。整片给人感觉一个词，干净。,-2,-2,-2,1,-2
6.5分。题材角度极好，视听风格也突出，但是两个主角还是过于分散了，语文老师和怪形学生始终没有真正并轨，按道理，怪形学生也是一条“鲶鱼”，而且匹配他不会游泳这个设定，但最后这两个人都被冲散了，都没深入进去，有点可惜，有点可惜了别有用心的选角。不过这片确实值得关注，关于90年代集体主义的扼杀，知识分子在未来自我倒戈的预言，以及昆汀在大陆没“反”成李小龙但自有人去反。,1,-2,-1,1,-2
黄璜成功证明了《西北风云》不是他想拍的电影，却没能证明他的水平远不只《西北风云》。他的这部作品和网大作品《花悸》都以“异类”为母题，都是现代背景，却充满了和现实生活几乎毫无瓜葛（包括情理）的架空设定，有影射但难以引起共鸣，视听技巧有但很凌乱，没有统一的风格。结局将主创的讽刺表意集中爆发，一扫前三分之二剧情的散漫温吞，拯救了这部险些成为低仿《死亡诗社》的电影,1,-2,-2,-1,-2
5.9 失望，每次以为演到张萃山那里立意又要拔高，然而高潮处一次又一次脱力。主人公们到底是失败的反抗者还是失败的软弱者，校长因隼之死迁怒于学生，陆有鸿也将爱情的失败迁怒于学生，有何分别。以为太子和校医也是反叛者的一员，然而剧情狠狠扇了我一耳光，只是为了打击陆的反派角色？结局理想主义的逃避也没那么理想，感觉劲不够。个别视听语言有亮点，但也只是借鉴前人的功劳。,-2,-1,-1,1,-2
欲表达的东西不太清楚，镜头也比较生涩，但还是比很多片值得看——因为我们要关注认真的国产电影。,-2,-1,-2,-1,-2
视听有意思，but?,-2,-2,-2,1,-2
也就6分不多了 导演对演员的表演把控力不够 个别故事小情节能看出导演的想法 但审美趣味还不够,-2,1,-1,-1,-2
有些镜头非常好看，有种独特的风格，我很喜欢！,-2,-2,-2,1,-2
剧情老套，表演尴尬，两星，西藏风情一星，共三星。,-2,-1,-1,1,-2
风景好好看！故事很温暖，喜欢女主，她和奶奶相认的片段很令人感动。格桑花的象征意义真的很美好呀！就喜欢这样简单地讲故事的电影。,-2,1,1,1,-2
援藏的医生，为了兑现当年的承诺，对美好爱情的忠贞，确实打动了我，片中美丽的湖泊，变幻起伏的雪山，让人心动,-2,-2,-2,1,-2
不错，人美、景美,-2,-2,1,1,-2
我觉得特别丢脸的是，中国版的聚餐甚至做不出一桌自己的好菜来（虽然韩国版也变成了西餐文化），普通烧烤+普通蛋糕+外卖的搭配，太糟心了，这可是时代的折射啊。从最容易做到的配置上来说，陈设方面这个家庭装修的跟杂牌度假酒店一样，说豪华又很庸俗，那个放手机的果盘又像是5块钱的地摊货。基本上大刀改编的部分都是很失败的，像是速食的产物，塞进了一次性消费的段子，每个角色比原版更为单薄。不过也有好的部分，吴小江夫妻吵架的一场戏，男女分开来劝架，隔空对话拍得很烟火气，这部分家长里短是最好的，但是导演还是沉不住气，急匆匆的就要转入下个桥段，像是生怕观众不high，而不怕观众不沉浸。,-2,-2,-1,-1,-2
比较接地气，各种转折、揭秘就像本片的镜头调度一样单调和缺少支点，第二次暴走之后明显开始为各个角色强行找补。段子隐晦，想起前几天在咖啡馆里听人聊电影投资，说现在年轻夫妻婚后没得聊聚会又聊得很污，这部片大概也想讲这个。表演挺好，佟大为不错，霍思燕可爱，奚梦瑶有进步。马丽很好但这个角色被删得几乎报废，台词也硬。插叙生硬，彩蛋说是聊剧本，形式没出来。酒桌戏难，改编难，收尾硬要拔到社会大爱上，没懂，一大串素材混剪也算呼应刚开头那段群演摆拍吧。乔杉基情梗很尬，被做成笑点，复刻原版的马丽彩虹色却没了，有种能嘲笑不能正名的感觉。,-2,-1,1,-1,-2
整个摄影空间的选择非常平庸，对话一点都不平常，有安排痕迹，平常的时候讲话叠在一块的，这里就分得特别开，一句等一句的？抒情就靠音乐加龙镜，第一个广东打工仔的故事还算正常，第二个哈萨克斯坦民族的故事讲述方式压根拼不到一块，吃力不讨好。,-2,-1,-1,-1,-2
"我对《我在故宫修文物大电影》是很不满意的，缓读慢听是欣赏时光的节奏，3集的长篇要剪进一百多分钟是很困难，但是这绝不是呈现得如此杂乱无章的借口。而横在《一百年很长吗》页面上的6.8分，让我打消了邀请朋友的念头。
这就是我对萧寒导演的全部主观印象，去看这部片子是被人文内核所吸引。从海边到山端，从年轻到暮年，两个普通家庭的生活。面对资本和生死的压力时人很是脆弱的，生活是件遥远的奢侈品。时间慢慢流淌，跨越山和海，思考着出路，当下的困境以及未来的焦虑。
音乐的情绪不对，频繁的航拍意义不明，片尾很好，但说服不了我。",1,-2,-2,-1,-1
黄师傅的故事本身足够动人，几段人生节点的展现确能抓牢眼球，但从成片来看，无论是真实感不足的拍摄手法还是存在感全无的第二故事，都是本片的败笔所在，无法忽视。映后王津老师的助阵很惊喜，言行都很吸粉。,-2,-1,1,-1,-2
国产版我是山姆，尬剧情，尬演，江山的小城风貌是唯一看点。,-2,-1,-1,1,-2
这拍摄水准像极了小时候看的普法栏目剧。。,-2,-2,-2,-1,-2
我觉得看过这种电影都是对我的一种侮辱 毫无运镜毫无逻辑 真的无语 这就是传说中的洗钱片吧,-2,-1,-2,-1,-2
杜可风可太棒了，这种片都能拍出好看的画面。但仅止于此了。真是神他妈“我们在空和空之间仿佛存在过，我们只是一个空的影子”神他妈“我不允许任何人来玷污和轻视我心里面对爱情的那份爱”！！！我汗毛倒竖三分钟然后二倍速全程当笑话看了。,-2,-2,-2,1,-2
就是很神奇的一部电影，场景都是没有任何布景的最简单摆设。。那个破纸条里写的啥，打死导演也不告诉你。台词神神叨叨，除了灵魂是一把破伞还有点意思，别的完全看不懂,-2,-2,-1,-1,-2
导演个人向作品，看来把杜可风扔到大农村也能拍出不一样的镜头感,-2,-2,-2,1,-2
《单行道》独特的电影表现手法，在中国尚属首创，开创了亚洲新类型意念派系电影的先河。极端诗意的画面和重金属强力的精神主义，两者的融入堪称阴与阳的完美结合，将是华语电影的一次重大革新。电影《单行道》是导演黑文的第一部电影长片，该片画面将诗意与超现实推向了另一个极端的高潮，每一个镜头都极具真实梦幻色彩。,-2,-2,-2,1,-2
很尬，这片告诉了我拍的好看有时候是没有什么用的，你这拍mv可以，但是这台词和剪接功底真的……很差。以及电影如果过于失真，不营造氛围，真的只会想一坨东西，它不是文学作品。有被学习到。,-2,-2,-1,1,-1
去你妈的吧，看了几十年电影，这部最烂，还留一个开放式的结局，画面，剧情都垃圾。,-2,-1,-2,-1,-2
比较糟糕的电影，无论场面还是剧情，关于台球的部分过于业余，不知道为什么想要选取这样一个题材，如果本身很有兴趣就应该把准备工作做好，电影感差劲，如果是网剧勉强说得过去，既然是电影标准就应该高点。,-2,-1,-2,-1,-2
"我还反复拖进度条确认我真的没有漏掉什么情节...这片子的叙事结构想玩高级但功力根本不够啊,镜头晃得我都快吐了.莫名其妙的片名和抄袭的海报就不说了,剧情十分沙雕以至于我都开始觉得那几个女的演技还可以了...",-2,-1,1,-1,-2
7分，不太懂热评所说的“西方视角下对中国的刻板印象”是指什么，虽然老调重弹了但这就是中国的现实啊，有什么刻板的。总得来说挺贾樟柯的，但有些滥用光影和配乐，剪辑也稍有点混乱，还有最后的大合唱也是真的智障。不过我觉得没有那么差，至少确实是在关注社会问题的，要不然其实贾樟柯后期作品也就这个水平。,1,-2,-2,-1,-1
这么棒的电影，居然这么低的评分！沉稳的镜头，美式的人文关切：抗拆的姑母，猪死光的养猪户，碰瓷赚钱的穷小伙子，醉酒车祸毁掉他人人生的迷茫女孩，挫败沦为白皮子的设计师，通过5个人的人生来洞察世事！很喜欢最后片尾河水中死去鸭子的镜头……,-2,-2,-2,1,-2
浓浓的上海腔调，光影和多线叙事是亮点，反映城乡发展社会百态，饱含阶层感。结局有些魔幻，更显社会问题的难解。尽管逻辑问题稍多，但仍是一部引人深思的黑色喜剧。,-2,0,-2,1,-2
